study,source,dbase,Inst,hcp_variable,variable_label,variable_type,variable_options,nda_structure,nda_element,structure_label,element_label,element_description,element_values,inst_short,template,action_request,hcp_variable_upload,specialty_code,requested_python,version,form,hcpdchild,hcpdparent,hcpd18
HCPD,REDCap,,MedHx,medhx_2s,,,,medh01,medhis_2s,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_2_notes,,,,medh01,medhis_2_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_2_notes2,,,,medh01,medhis_2_notes2,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_4a,,,,medh01,ph_119,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_4b,,,,medh01,medhis_4b,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6a,,,,medh01,medhx_brokenbones,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6a_notes,,,,medh01,medhx_brokenbones_specify,,,,,MedHx.medh01,MedHx.medh01_template.csv,"Please append "" times"" to each number.",,,,,ParentReport_HCPD_MedHx,False,True,False
HCPD,REDCap,,MedHx,medhx_6b,,,,medh01,medhis_6b,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6b_notes,,,,medh01,medhis_6b_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6c,,,,medh01,medhis_6c,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6c_times,,,,medh01,medhis_6c_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6d,,,,medh01,medhis_6d,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6d_notes,,,,medh01,medhis_6d_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6e,,,,medh01,medhis_6e,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6e_describe,,,,medh01,medhis_6e_describe,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6e_times,,,,medh01,medhis_6e_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6f,,,,medh01,medhis_6f,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6f_notes,,,,medh01,medhis_6f_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6g,,,,medh01,ch_17_00,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6g_times,,,,medh01,medhis_6g_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6h,,,,medh01,medhis_6h,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6h_times,,,,medh01,medhis_6h_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6i,,,,medh01,ph_neuro9,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6i_times,,,,medh01,medhis_6i_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6j,,,,medh01,medhis_6j,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6j_times,,,,medh01,medhis_6j_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6k,,,,medh01,medhis_6k,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6k_times,,,,medh01,medhis_6k_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6l,,,,medh01,medhis_6l,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6l_notes,,,,medh01,medhis_6l_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6m,,,,medh01,medhis_6m,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6m_times,,,,medh01,medhis_6m_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6n,,,,medh01,medhis_6n,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6n_notes,,,,medh01,medhis_6n_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o,,,,medh01,medhis_6o,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_notes,,,,medh01,medhis_6o_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug1,,,,medh01,medhis_6o_drug1,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug2,,,,medh01,medhis_6o_drug2,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug3,,,,medh01,medhis_6o_drug3,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug4,,,,medh01,medhis_6o_drug4,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug5,,,,medh01,medhis_6o_drug5,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug6,,,,medh01,medhis_6o_drug6,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug7,,,,medh01,medhis_6o_drug7,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug8,,,,medh01,medhis_6o_drug8,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug9,,,,medh01,medhis_6o_drug9,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug10,,,,medh01,medhis_6o_drug10,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug11,,,,medh01,medhis_6o_drug11,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug12,,,,medh01,medhis_6o_drug12,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug13,,,,medh01,medhis_6o_drug13,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug14,,,,medh01,medhis_6o_drug14,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug15,,,,medh01,medhis_6o_drug15,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug16,,,,medh01,medhis_6o_drug16,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug17,,,,medh01,medhis_6o_drug17,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug18,,,,medh01,medhis_6o_drug18,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug19,,,,medh01,medhis_6o_drug19,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug20,,,,medh01,medhis_6o_drug20,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug21,,,,medh01,medhis_6o_drug21,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug22,,,,medh01,medhis_6o_drug22,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug23,,,,medh01,medhis_6o_drug23,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug24,,,,medh01,medhis_6o_drug24,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug25,,,,medh01,medhis_6o_drug25,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug26,,,,medh01,medhis_6o_drug26,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug27,,,,medh01,medhis_6o_drug27,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug28,,,,medh01,medhis_6o_drug28,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug29,,,,medh01,medhis_6o_drug29,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6o_drug30,,,,medh01,medhis_6o_drug30,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6p,,,,medh01,ph_9,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6p_notes,,,,medh01,ph_9a,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q,,,,medh01,medhis_6q,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_notes,,,,medh01,medhis_6q_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug1,,,,medh01,medhis_6q_drug1,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug2,,,,medh01,medhis_6q_drug2,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug3,,,,medh01,medhis_6q_drug3,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug4,,,,medh01,medhis_6q_drug4,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug5,,,,medh01,medhis_6q_drug5,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug6,,,,medh01,medhis_6q_drug6,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug7,,,,medh01,medhis_6q_drug7,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug8,,,,medh01,medhis_6q_drug8,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug9,,,,medh01,medhis_6q_drug9,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug10,,,,medh01,medhis_6q_drug10,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug11,,,,medh01,medhis_6q_drug11,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug12,,,,medh01,medhis_6q_drug12,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug13,,,,medh01,medhis_6q_drug13,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug14,,,,medh01,medhis_6q_drug14,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug15,,,,medh01,medhis_6q_drug15,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug16,,,,medh01,medhis_6q_drug16,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug17,,,,medh01,medhis_6q_drug17,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug18,,,,medh01,medhis_6q_drug18,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug19,,,,medh01,medhis_6q_drug19,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug20,,,,medh01,medhis_6q_drug20,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug21,,,,medh01,medhis_6q_drug21,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug22,,,,medh01,medhis_6q_drug22,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug23,,,,medh01,medhis_6q_drug23,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug24,,,,medh01,medhis_6q_drug24,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug25,,,,medh01,medhis_6q_drug25,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug26,,,,medh01,medhis_6q_drug26,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug27,,,,medh01,medhis_6q_drug27,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug28,,,,medh01,medhis_6q_drug28,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug29,,,,medh01,medhis_6q_drug29,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6q_drug30,,,,medh01,medhis_6q_drug30,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6r,,,,medh01,medhis_6r,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6r_notes,,,,medh01,medhis_6r_notes,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6s,,,,medh01,medhis_6s,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6s_times,,,,medh01,medhis_6s_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6t,,,,medh01,medhis_6t,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6t_describe,,,,medh01,medhis_6t_describe,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_6t_times,,,,medh01,medhis_6t_times,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_8a,,,,medh01,childhospital,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_8b_describe,,,,medh01,medhis_8b_describe,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_9a,,,,medh01,medhis_9a,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_9b,,,,medh01,medhis_9b,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,MedHx,medhx_9c,,,,medh01,medhis_9c,,,,,MedHx.medh01,MedHx.medh01_template.csv,,,,,,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac1,,,,bisbas01,bisbas_pac1,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac2,,,,bisbas01,bisbas_pac2,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac3,,,,bisbas01,bisbas_pac3,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac4,,,,bisbas01,bisbas_pac4,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac5,,,,bisbas01,bisbas_pac5,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac6,,,,bisbas01,bisbas_pac6,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac7,,,,bisbas01,bisbas_pac7,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac8,,,,bisbas01,bisbas_pac8,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac9,,,,bisbas01,bisbas_pac9,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac10,,,,bisbas01,bisbas_pac10,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac11,,,,bisbas01,bisbas_pac11,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac12,,,,bisbas01,bisbas_pac12,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac13,,,,bisbas01,bisbas_pac13,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac14,,,,bisbas01,bisbas_pac14,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac15,,,,bisbas01,bisbas_pac15,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac16,,,,bisbas01,bisbas_pac16,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac17,,,,bisbas01,bisbas_pac17,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac18,,,,bisbas01,bisbas_pac18,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac19,,,,bisbas01,bisbas_pac19,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas_pac20,,,,bisbas01,bisbas_pac20,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdparent,,False,True,False
HCPD,REDCap,,Bisbas_3versions,bisbas1,,,,bisbas01,bisbas16,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas2,,,,bisbas01,bisbas24,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas3,,,,bisbas01,bisbas8,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas4,,,,bisbas01,bisbas13,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas5,,,,bisbas01,bisbas2,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas6,,,,bisbas01,bisbas19,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas7,,,,bisbas01,bisbas_20i,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas8,,,,bisbas01,bisbas7,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas9,,,,bisbas01,bisbas4,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas10,,,,bisbas01,bisbas18,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas11,,,,bisbas01,bisbas23,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas12,,,,bisbas01,bisbas_19a,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas13,,,,bisbas01,bisbas9,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas14,,,,bisbas01,bisbas3,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas15,,,,bisbas01,bisbas12,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas16,,,,bisbas01,bisbas_16a,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas17,,,,bisbas01,bisbas10,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas18,,,,bisbas01,bisbas20,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas19,,,,bisbas01,bisbas5,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas20,,,,bisbas01,bisbas15,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpdchild,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas1,,,,bisbas01,bisbas1,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas2,,,,bisbas01,bisbas2,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas3,,,,bisbas01,bisbas3,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas4,,,,bisbas01,bisbas4,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas5,,,,bisbas01,bisbas5,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas6,,,,bisbas01,bisbas6,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas7,,,,bisbas01,bisbas7,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas8,,,,bisbas01,bisbas8,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas9,,,,bisbas01,bisbas9,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
HCPD,REDCap,,Bisbas_3versions,bisbas10,,,,bisbas01,bisbas10,,,,,Bisbas_3versions.bisbas01,bisbas01_template.csv,,,,,hcpd18,,True,False,True
